162601,543,8/11/2018,-65.5,1142.45,D,ROB,IN,CD
162602,543,9/11/2018,-65.5,1227.1,D,ROB,IN,CD
162603,543,10/11/2018,-65.5,1351.19,D,ROB,IN,CD
162604,543,11/11/2018,-65.5,1280.24,D,ROB,IN,CD
162605,543,12/11/2018,-65.5,1383.27,D,ROB,IN,CD
162607,543,6/28/2015,-408,1805.42,D,WIC,  ,
162609,543,6/18/2017,-567,1535.89,D,WIC,  ,
162610,543,6/29/2018,-378,1382.98,D,WIC,  ,
162612,543,1/22/2015,-195,1955.38,D,WIC,  ,
162613,543,1/7/2016,-72,1808.03,D,WIC,  ,
162616,543,12/3/2014,-51,2059.12,D,WIC,  ,
162617,543,12/9/2015,-39,1816.58,D,WIC,  ,
162619,543,12/22/2017,-84,1384.09,D,WIC,  ,
162620,543,12/1/2018,-21,1513.47,D,WIC,  ,
162627,543,1/17/2015,-69,2150.38,D,WIC,  ,
162628,543,1/23/2015,-42,1913.38,D,WIC,  ,
162629,543,1/15/2015,-87,2219.38,D,WIC,  ,
162630,543,1/11/2015,-66,2122.18,D,WIC,  ,
162631,543,1/4/2015,-51,2252.88,D,WIC,  ,
162632,543,1/29/2015,-42,2031.38,D,WIC,  ,
162633,543,1/7/2016,-18,1790.03,D,WIC,  ,
162634,543,1/27/2016,-72,1467.23,D,WIC,  ,
162635,543,1/6/2016,-33,1944.73,D,WIC,  ,
162636,543,1/20/2016,-57,1719.23,D,WIC,  ,
162637,543,1/17/2016,-54,1776.23,D,WIC,  ,
162638,543,1/15/2016,-81,1830.23,D,WIC,  ,
162639,543,1/28/2017,-72,1359.16,D,WIC,  ,
162640,543,1/17/2017,-81,1551.16,D,WIC,  ,
162641,543,1/27/2017,-72,1431.16,D,WIC,  ,
162642,543,1/21/2017,-48,1503.16,D,WIC,  ,
162643,543,1/16/2017,-27,1622.16,D,WIC,  ,
162644,543,1/14/2017,-33,1649.16,D,WIC,  ,
162646,543,1/8/2018,-15,1308.61,D,WIC,  ,
162647,543,1/22/2018,-39,1453.81,D,WIC,  ,
162655,543,10/12/2014,-66,2591.72,D,WIC,  ,
162657,543,12/8/2014,-72,1922.42,D,WIC,  ,
162658,543,12/8/2015,-144,1855.58,D,WIC,  ,
162659,543,8/28/2015,-102,1907.37,D,WIC,  ,
162660,543,4/28/2015,-15,2427.08,D,WIC,  ,
162661,543,8/5/2016,-123,1569.38,D,WIC,  ,
162662,543,12/22/2016,-78,1558.22,D,WIC,  ,
162663,543,4/6/2016,-105,1779.16,D,WIC,  ,
162664,543,1/12/2016,-63,1911.23,D,WIC,  ,
162665,543,4/16/2016,-81,1817.66,D,WIC,  ,
162666,543,9/13/2016,-39,1704.75,D,WIC,  ,
162667,543,2/2/2017,-87,1276.99,D,WIC,  ,
162669,543,7/12/2017,-129,1547.66,D,WIC,  ,
162670,543,3/23/2017,-132,1628.69,D,WIC,  ,
162671,543,7/6/2017,-93,1383.86,D,WIC,  ,
162673,543,10/27/2018,-123,1405.89,D,WIC,  ,
162674,543,1/23/2018,-144,1309.81,D,WIC,  ,
162676,543,10/12/2018,-72,1528.89,D,WIC,  ,
162677,543,6/24/2018,-36,1760.98,D,WIC,  ,
162678,543,8/12/2018,-39,1353.15,D,WIC,  ,
162679,543,5/28/2018,-135,1671.6,D,WIC,  ,
162689,543,9/30/2014,-1.46,2669.62,D,WIC,ST,
162690,543,10/31/2014,-1.46,2242.26,D,WIC,ST,
162691,543,11/30/2014,-1.46,2110.12,D,WIC,ST,
162692,543,12/31/2014,-1.46,2303.88,D,WIC,ST,
162693,543,1/31/2015,-1.46,2038.88,D,WIC,ST,
162694,543,2/28/2015,-1.46,2055.65,D,WIC,ST,
162695,543,3/31/2015,-1.46,2252.58,D,WIC,ST,
162696,543,4/30/2015,-1.46,2435.56,D,WIC,ST,
162697,543,5/31/2015,-1.46,2333.92,D,WIC,ST,
162698,543,6/30/2015,-1.46,1813.89,D,WIC,ST,
162699,543,7/31/2015,-1.46,1739.87,D,WIC,ST,
162700,543,8/31/2015,-1.46,1913.71,D,WIC,ST,
162701,543,9/30/2015,-1.46,2140.09,D,WIC,ST,
162702,543,10/31/2015,-1.46,2107.17,D,WIC,ST,
162703,543,11/30/2015,-1.46,2064.28,D,WIC,ST,
162704,543,12/31/2015,-1.46,1977.73,D,WIC,ST,
162705,543,1/31/2016,-1.46,1473.02,D,WIC,ST,
162706,543,2/29/2016,-1.46,1897.96,D,WIC,ST,
162707,543,3/31/2016,-1.46,1884.16,D,WIC,ST,
162708,543,4/30/2016,-1.46,2084.16,D,WIC,ST,
162709,543,5/31/2016,-1.46,1900.87,D,WIC,ST,
162710,543,6/30/2016,-1.46,1806.78,D,WIC,ST,
162711,543,7/31/2016,-1.46,1692.38,D,WIC,ST,
162712,543,8/31/2016,-1.46,1624.25,D,WIC,ST,
162713,543,9/30/2016,-1.46,1269.47,D,WIC,ST,
162714,543,10/31/2016,-1.46,1373.11,D,WIC,ST,
162715,543,11/30/2016,-1.46,1236.72,D,WIC,ST,
162716,543,12/31/2016,-1.46,1562.66,D,WIC,ST,
162717,543,1/31/2017,-1.46,1363.99,D,WIC,ST,
162718,543,2/28/2017,-1.46,1721.19,D,WIC,ST,
162719,543,3/31/2017,-1.46,1634.4,D,WIC,ST,
162720,543,4/30/2017,-1.46,1378.72,D,WIC,ST,
162721,543,5/31/2017,-1.46,1803.39,D,WIC,ST,
162722,543,6/30/2017,-1.46,1541.56,D,WIC,ST,
162723,543,7/31/2017,-1.46,1583.93,D,WIC,ST,
162724,543,8/31/2017,-1.46,1347.99,D,WIC,ST,
162725,543,9/30/2017,-1.46,1301.42,D,WIC,ST,
162726,543,10/31/2017,-1.46,1385.01,D,WIC,ST,
162727,543,11/30/2017,-1.46,1348.59,D,WIC,ST,
162728,543,12/31/2017,-1.46,1388.31,D,WIC,ST,
162729,543,1/31/2018,-1.46,1314.01,D,WIC,ST,
162730,543,2/28/2018,-1.46,1437.67,D,WIC,ST,
162731,543,3/31/2018,-1.46,1562.13,D,WIC,ST,
162732,543,4/30/2018,-1.46,1687.1,D,WIC,ST,
162733,543,5/31/2018,-1.46,1677.48,D,WIC,ST,
162734,543,6/30/2018,-1.46,1388.69,D,WIC,ST,
162735,543,7/31/2018,-1.46,1512.65,D,WIC,ST,
162736,543,8/31/2018,-1.46,1357.3,D,WIC,ST,
162737,543,9/30/2018,-1.46,1481.39,D,WIC,ST,
162738,543,10/31/2018,-1.46,1410.44,D,WIC,ST,
162739,543,11/30/2018,-1.46,1534.47,D,WIC,ST,
162740,543,6/2/2014,970,1389.42,C,CIC,  ,
162741,543,7/2/2014,550,2302.97,C,CIC,  ,
162742,543,8/1/2014,-340,2331.01,D,WIC,  ,
162743,543,8/31/2014,-290,2410.44,D,WIC,  ,
162744,543,9/30/2014,-240,2429.62,D,WIC,  ,
162745,543,10/30/2014,-250,2233.12,D,WIC,  ,
162746,543,11/29/2014,-260,2101.76,D,WIC,  ,
162747,543,12/29/2014,190,2296.62,C,CIC,  ,
162748,543,1/28/2015,160,2073.38,C,CIC,  ,
162749,543,2/27/2015,-110,2048.38,D,WIC,  ,
162750,543,3/29/2015,70,2245.15,C,CIC,  ,
162751,543,4/28/2015,70,2442.08,C,CIC,  ,
162752,543,5/28/2015,-230,2325.06,D,WIC,  ,
162753,543,6/27/2015,-240,2213.42,D,WIC,  ,
162754,543,7/27/2015,-200,1733.39,D,WIC,  ,
162755,543,8/26/2015,150,2009.37,C,CIC,  ,
162756,543,9/25/2015,100,2133.21,C,CIC,  ,
162757,543,10/25/2015,-160,2099.59,D,WIC,  ,
162758,543,11/24/2015,-170,2056.67,D,WIC,  ,
162759,543,12/24/2015,-30,1970.78,D,WIC,  ,
162760,543,1/23/2016,-180,1539.23,D,WIC,  ,
162761,543,2/22/2016,300,1892.52,C,CIC,  ,
162762,543,3/23/2016,-140,1877.46,D,WIC,  ,
162763,543,4/22/2016,260,2077.66,C,CIC,  ,
162764,543,5/22/2016,-310,1893.66,D,WIC,  ,
162765,543,6/21/2016,-220,1800.37,D,WIC,  ,
162766,543,7/21/2016,-240,1686.28,D,WIC,  ,
162767,543,8/20/2016,-70,1618.88,D,WIC,  ,
162768,543,9/19/2016,-440,1264.75,D,WIC,  ,
162769,543,10/19/2016,-20,1368.97,D,WIC,  ,
162770,543,11/18/2016,-260,1232.61,D,WIC,  ,
162771,543,12/18/2016,280,1636.22,C,CIC,  ,
162772,543,1/17/2017,10,1632.16,C,CIC,  ,
162773,543,2/16/2017,320,1716.49,C,CIC,  ,
162774,543,3/18/2017,-80,1760.69,D,WIC,  ,
162775,543,4/17/2017,-380,1373.9,D,WIC,  ,
162776,543,5/17/2017,300,1798.22,C,CIC,  ,
162777,543,6/16/2017,180,2102.89,C,CIC,  ,
162778,543,7/16/2017,140,1579.06,C,CIC,  ,
162779,543,8/15/2017,-360,1343.43,D,WIC,  ,
162780,543,9/14/2017,-170,1297.49,D,WIC,  ,
162781,543,10/14/2017,-40,1380.92,D,WIC,  ,
162782,543,11/13/2017,-160,1344.51,D,WIC,  ,
162783,543,8/10/2018,-240,1207.95,D,WIC,  ,
162840,544,5/15/2015,40,40,C,CIC,  ,
162846,544,6/10/2015,3418.4,3458.4,C,COB,  ,YZ
162847,544,7/10/2015,2278.9,5234.26,C,COB,  ,YZ
162848,544,8/10/2015,2278.9,6187.73,C,COB,  ,YZ
162849,544,9/10/2015,2278.9,6513.69,C,COB,  ,YZ
162850,544,10/10/2015,2278.9,7001.44,C,COB,  ,YZ
162851,544,11/10/2015,2278.9,6737.94,C,COB,  ,YZ
162852,544,12/10/2015,3418.4,7232.77,C,COB,  ,YZ
162853,544,1/10/2016,2278.9,5298.37,C,COB,  ,YZ
162854,544,2/10/2016,2278.9,4470.62,C,COB,  ,YZ
162855,544,3/10/2016,2278.9,6763.48,C,COB,  ,YZ
162856,544,4/10/2016,2278.9,5980.81,C,COB,  ,YZ
162857,544,5/10/2016,2278.9,6161.95,C,COB,  ,YZ
162858,544,6/10/2016,3418.4,6591.85,C,COB,  ,YZ
162859,544,7/10/2016,2278.9,6317.63,C,COB,  ,YZ
162860,544,8/10/2016,2278.9,5397.88,C,COB,  ,YZ
162861,544,9/10/2016,2278.9,5694.76,C,COB,  ,YZ
162862,544,10/10/2016,2278.9,6422.89,C,COB,  ,YZ
162863,544,11/10/2016,2278.9,6388.03,C,COB,  ,YZ
162864,544,12/10/2016,3418.4,6823.48,C,COB,  ,YZ
162865,544,1/10/2017,2278.9,7494.77,C,COB,  ,YZ
162866,544,2/10/2017,2278.9,6868.64,C,COB,  ,YZ
162867,544,3/10/2017,2278.9,7431.88,C,COB,  ,YZ
162868,544,4/10/2017,2278.9,6801.05,C,COB,  ,YZ
162869,544,5/10/2017,2278.9,7583.56,C,COB,  ,YZ
162870,544,6/10/2017,3418.4,9159.73,C,COB,  ,YZ
162871,544,7/10/2017,2278.9,7222.64,C,COB,  ,YZ
162872,544,8/10/2017,2278.9,7568.47,C,COB,  ,YZ
162873,544,9/10/2017,2278.9,6883.33,C,COB,  ,YZ
162874,544,10/10/2017,2278.9,7614.78,C,COB,  ,YZ
162875,544,11/10/2017,2278.9,6788.33,C,COB,  ,YZ
162876,544,12/10/2017,3418.4,7663.86,C,COB,  ,YZ
162877,544,1/10/2018,2278.9,5962.66,C,COB,  ,YZ
162878,544,2/10/2018,2278.9,6507.66,C,COB,  ,YZ
162879,544,3/10/2018,2278.9,6261.66,C,COB,  ,YZ
162880,544,4/10/2018,2278.9,7066.01,C,COB,  ,YZ
162881,544,5/10/2018,2278.9,7075.81,C,COB,  ,YZ
162882,544,6/10/2018,3418.4,9297.32,C,COB,  ,YZ
162883,544,7/10/2018,2278.9,6240.83,C,COB,  ,YZ
162884,544,8/10/2018,2278.9,6206.56,C,COB,  ,YZ
162885,544,9/10/2018,2278.9,6918.01,C,COB,  ,YZ
162886,544,10/10/2018,2278.9,6093.61,C,COB,  ,YZ
162887,544,11/10/2018,2278.9,8944.76,C,COB,  ,YZ
162888,544,12/10/2018,3418.4,11081.76,C,COB,  ,YZ
162898,544,10/15/2015,-410,4441.44,D,WIC,  ,  
162899,544,11/14/2015,-380,4217.94,D,WIC,  ,  
162900,544,11/28/2015,-420,3797.94,D,WIC,  ,  
162901,544,1/9/2016,-350,3019.47,D,WIC,  ,  
162902,544,2/2/2016,-240,1721.72,D,WIC,  ,  
162903,544,3/13/2016,-310,4613.48,D,WIC,  ,  
162904,544,3/31/2016,-310,4323.37,D,WIC,  ,  
162905,544,5/10/2016,-320,5841.95,D,WIC,  ,  
162906,544,6/14/2016,-330,6261.85,D,WIC,  ,  
162907,544,7/13/2016,-320,5997.63,D,WIC,  ,  
162908,544,8/19/2016,-380,3937.88,D,WIC,  ,  
162909,544,9/12/2016,-379.82,5314.95,D,ROB,LO,EF
162910,544,10/12/2016,-379.82,6043.07,D,ROB,LO,EF
162911,544,11/12/2016,-379.82,6008.21,D,ROB,LO,EF
162912,544,12/12/2016,-379.82,6443.67,D,ROB,LO,EF
162913,544,1/12/2017,-379.82,7114.95,D,ROB,LO,EF
162914,544,2/12/2017,-379.82,6488.83,D,ROB,LO,EF
162915,544,3/12/2017,-379.82,6308.57,D,ROB,LO,EF
162916,544,4/12/2017,-379.82,6421.23,D,ROB,LO,EF
162917,544,5/12/2017,-379.82,7203.74,D,ROB,LO,EF
162918,544,6/12/2017,-379.82,8779.91,D,ROB,LO,EF
162919,544,7/12/2017,-379.82,6842.82,D,ROB,LO,EF
162920,544,8/12/2017,-379.82,6981.36,D,ROB,LO,EF
162921,544,9/12/2017,-379.82,6503.51,D,ROB,LO,EF
162922,544,10/12/2017,-379.82,7234.97,D,ROB,LO,EF
162923,544,11/12/2017,-379.82,6408.52,D,ROB,LO,EF
162924,544,12/12/2017,-379.82,7284.04,D,ROB,LO,EF
162925,544,1/12/2018,-379.82,5582.84,D,ROB,LO,EF
162926,544,2/12/2018,-379.82,6127.84,D,ROB,LO,EF
162927,544,3/12/2018,-379.82,4535.04,D,ROB,LO,EF
162928,544,4/12/2018,-379.82,4359.8,D,ROB,LO,EF
162929,544,5/12/2018,-379.82,6695.99,D,ROB,LO,EF
162930,544,6/12/2018,-379.82,8917.5,D,ROB,LO,EF
162931,544,7/12/2018,-379.82,5861.01,D,ROB,LO,EF
162932,544,8/12/2018,-379.82,5826.75,D,ROB,LO,EF
162933,544,8/27/2018,-410,4621.45,D,WIC,  ,  
162934,544,10/6/2018,-270,4695.61,D,WIC,  ,  
162935,544,11/19/2018,-330,8614.76,D,WIC,  ,  
162936,544,11/29/2018,-260,7844.76,D,WIC,  ,  
162939,544,10/29/2016,-1106.4,4936.67,P,WIC,  ,
162940,544,11/21/2016,-1743,4265.21,P,WIC,  ,
162942,544,1/25/2016,-249.1,3719.27,P,WIC,  ,
162943,544,4/18/2016,-1296.8,4684.01,P,WIC,  ,
162944,544,6/21/2016,-1634.4,4627.45,P,WIC,  ,
162945,544,11/22/2017,-1437,4971.52,P,WIC,  ,
162946,544,12/19/2017,-2328.8,3303.04,P,WIC,  ,
162947,544,10/13/2017,-466.2,6768.77,P,WIC,  ,
162948,544,12/19/2017,-1652.2,5631.84,P,WIC,  ,
162949,544,9/3/2017,-217.9,5174.43,P,WIC,  ,
162950,544,11/27/2017,-1385.9,3585.62,P,WIC,  ,
162951,544,7/5/2017,-1739.3,4943.74,P,WIC,  ,
162953,544,3/12/2017,-743.5,6688.38,P,WIC,  ,
162954,544,10/14/2017,-2129.6,4639.17,P,WIC,  ,
162956,544,8/23/2017,-616.3,6365.06,P,WIC,  ,
162957,544,8/12/2017,-207.3,7361.17,P,WIC,  ,
162958,544,3/17/2018,-324.7,4210.34,P,WIC,  ,
162961,544,4/10/2018,-2326.4,4739.61,P,WIC,  ,
162962,544,2/26/2018,-1594.6,3993.24,P,WIC,  ,
162964,544,9/21/2018,-1389.9,4238.11,P,WIC,  ,
162965,544,6/20/2018,-1213.6,2963.9,P,WIC,  ,
162966,544,10/8/2018,-880.9,3814.71,P,WIC,  ,
162967,544,7/15/2018,-1121,4740.01,P,WIC,  ,
162968,544,3/11/2018,-1346.8,4914.86,P,WIC,  ,
162969,544,7/24/2018,-908.8,3831.21,P,WIC,  ,
162970,544,8/20/2018,-1185.3,4641.45,P,WIC,  ,
162972,544,6/1/2016,-2670,3193.45,D,WIC,  ,
162974,544,6/14/2018,-4740,4177.5,D,WIC,  ,
162976,544,1/25/2016,-1770,1949.27,D,WIC,  ,
162977,544,1/16/2017,-1050,6064.95,D,WIC,  ,
162978,544,1/21/2018,-2070,3512.84,D,WIC,  ,
162979,544,12/24/2015,-420,4462.77,D,WIC,  ,
162980,544,12/4/2016,-420,3865.08,D,WIC,  ,
162982,544,12/3/2018,-210,7663.36,D,CCW,  ,  
162984,544,12/30/2015,-1110,3352.77,D,WIC,  ,
162988,544,8/18/2016,-180,5217.88,D,CCW,  ,  
162989,544,7/16/2016,-300,5697.63,D,WIC,  ,
162990,544,8/8/2016,-1350,3118.98,D,WIC,  ,
162991,544,8/18/2016,-900,4317.88,D,WIC,  ,
162993,544,9/9/2017,-570,4604.43,D,WIC,  ,
162994,544,9/17/2017,-900,5603.51,D,WIC,  ,
162995,544,3/23/2017,-1380,4928.57,D,WIC,  ,
162996,544,1/28/2017,-660,5404.95,D,WIC,  ,
162997,544,7/30/2018,-750,3911.21,D,WIC,  ,
162998,544,3/6/2018,-480,3982.76,D,WIC,  ,
162999,544,2/23/2018,-540,5587.84,D,WIC,  ,
163000,544,9/20/2018,-1290,5628.01,D,WIC,  ,
163011,544,10/31/2015,-1.46,4459.04,D,WIC,ST,
163012,544,11/30/2015,-1.46,3814.37,D,WIC,ST,
163013,544,12/31/2015,-1.46,3369.47,D,WIC,ST,
163014,544,1/31/2016,-1.46,1961.72,D,WIC,ST,
163015,544,2/29/2016,-1.46,4484.58,D,WIC,ST,
163016,544,3/31/2016,-1.46,4321.91,D,WIC,ST,
163017,544,4/30/2016,-1.46,4703.05,D,WIC,ST,
163018,544,5/31/2016,-1.46,5863.45,D,WIC,ST,
163019,544,6/30/2016,-1.46,4648.73,D,WIC,ST,
163020,544,7/31/2016,-1.46,5718.98,D,WIC,ST,
163021,544,8/31/2016,-1.46,3955.86,D,WIC,ST,
163022,544,9/30/2016,-1.46,5333.99,D,WIC,ST,
163023,544,10/31/2016,-1.46,4959.13,D,WIC,ST,
163024,544,11/30/2016,-1.46,4285.08,D,WIC,ST,
163025,544,12/31/2016,-1.46,6465.87,D,WIC,ST,
163026,544,1/31/2017,-1.46,5429.74,D,WIC,ST,
163027,544,2/28/2017,-1.46,6512.98,D,WIC,ST,
163028,544,3/31/2017,-1.46,4952.15,D,WIC,ST,
163029,544,4/30/2017,-1.46,6444.66,D,WIC,ST,
163030,544,5/31/2017,-1.46,7231.33,D,WIC,ST,
163031,544,6/30/2017,-1.46,8813.04,D,WIC,ST,
163032,544,7/31/2017,-1.46,6869.57,D,WIC,ST,
163033,544,8/31/2017,-1.46,6392.33,D,WIC,ST,
163034,544,9/30/2017,-1.46,5625.88,D,WIC,ST,
163035,544,10/31/2017,-1.46,4659.43,D,WIC,ST,
163036,544,11/30/2017,-1.46,4245.46,D,WIC,ST,
163037,544,12/31/2017,-1.46,3683.76,D,WIC,ST,
163038,544,1/31/2018,-1.46,4228.76,D,WIC,ST,
163039,544,2/28/2018,-1.46,4462.76,D,WIC,ST,
163040,544,3/31/2018,-1.46,4787.11,D,WIC,ST,
163041,544,4/30/2018,-1.46,4796.91,D,WIC,ST,
163042,544,5/31/2018,-1.46,5878.92,D,WIC,ST,
163043,544,6/30/2018,-1.46,3961.93,D,WIC,ST,
163044,544,7/31/2018,-1.46,3927.66,D,WIC,ST,
163045,544,8/31/2018,-1.46,4639.11,D,WIC,ST,
163046,544,9/30/2018,-1.46,4965.61,D,WIC,ST,
163047,544,10/31/2018,-1.46,6665.86,D,WIC,ST,
163048,544,11/30/2018,-1.46,7873.36,D,WIC,ST,
163049,544,6/14/2015,-510,2948.4,D,WIC,  ,
163050,544,7/14/2015,-1340,3894.26,D,WIC,  ,
163051,544,8/13/2015,-1970,4217.73,D,WIC,  ,
163052,544,9/12/2015,-1810,4703.69,D,WIC,  ,
163053,544,10/12/2015,-2150,4851.44,D,WIC,  ,
163054,544,11/11/2015,-2140,4597.94,D,WIC,  ,
163055,544,12/11/2015,-2350,4882.77,D,WIC,  ,
163056,544,1/10/2016,-1330,3968.37,D,WIC,  ,
163057,544,2/9/2016,470,2191.72,C,CIC,  ,
163058,544,3/10/2016,-1840,4923.48,D,WIC,  ,
163059,544,4/9/2016,-620,3701.91,D,WIC,  ,
163060,544,5/9/2016,-820,3883.05,D,WIC,  ,
163061,544,6/8/2016,-20,3173.45,D,WIC,  ,
163062,544,7/8/2016,-610,4038.73,D,WIC,  ,
163063,544,8/7/2016,-1250,4468.98,D,WIC,  ,
163064,544,9/6/2016,-540,3415.86,D,WIC,  ,
163065,544,10/6/2016,-1190,4143.99,D,WIC,  ,
163066,544,11/5/2016,-850,4109.13,D,WIC,  ,
163067,544,12/5/2016,-460,3405.08,D,WIC,  ,
163068,544,1/4/2017,-1250,5215.87,D,WIC,  ,
163069,544,2/3/2017,-840,4589.74,D,WIC,  ,
163070,544,3/5/2017,-1360,5152.98,D,WIC,  ,
163071,544,4/4/2017,-430,4522.15,D,WIC,  ,
163072,544,5/4/2017,-1140,5304.66,D,WIC,  ,
163073,544,6/3/2017,-1490,5741.33,D,WIC,  ,
163074,544,7/3/2017,-2130,6683.04,D,WIC,  ,
163075,544,8/2/2017,-1580,5289.57,D,WIC,  ,
163076,544,9/1/2017,-1000,5392.33,D,WIC,  ,
163077,544,10/1/2017,-290,5335.88,D,CCW,  ,  
163078,544,10/31/2017,-150,4509.43,D,CCW,  ,  
163079,544,11/30/2017,640,4225.62,C,CIC,  ,
163080,544,12/30/2017,360,3663.04,C,CIC,  ,
163081,544,1/29/2018,700,4212.84,C,CIC,  ,
163082,544,2/28/2018,450,4443.24,C,CIC,  ,
163083,544,3/30/2018,560,4770.34,C,CIC,  ,
163084,544,4/29/2018,420,4779.8,C,CIC,  ,
163085,544,5/29/2018,-840,5855.99,D,WIC,  ,
163086,544,6/28/2018,980,3943.9,C,CIC,  ,
163087,544,7/28/2018,830,4661.21,C,CIC,  ,
163088,544,8/27/2018,390,5031.45,C,CIC,  ,
163089,544,9/26/2018,710,4948.11,C,CIC,  ,
163090,544,10/26/2018,550,6643.61,C,CIC,  ,
163091,544,11/25/2018,-510,8104.76,D,WIC,  ,
163135,545,11/24/2013,90,90,C,CIC,  ,
163147,545,12/7/2013,1716.9,1806.9,C,CIC,  ,
163148,545,1/7/2014,1144.6,3443.97,C,CIC,  ,
163149,545,2/7/2014,1144.6,4179.02,C,CIC,  ,
163150,545,3/7/2014,1144.6,4246.29,C,CIC,  ,
163151,545,4/7/2014,1144.6,4574.11,C,CIC,  ,
163152,545,5/7/2014,1144.6,4382.28,C,CIC,  ,
163153,545,6/7/2014,1716.9,5092.29,C,CIC,  ,
163154,545,7/7/2014,1144.6,3466.66,C,CIC,  ,
163155,545,8/7/2014,1144.6,4151.2,C,CIC,  ,
163156,545,9/7/2014,1144.6,4267.73,C,CIC,  ,
163157,545,10/7/2014,1144.6,4104.26,C,CIC,  ,
163158,545,11/7/2014,1144.6,4020.17,C,CIC,  ,
163159,545,12/7/2014,1716.9,4267.99,C,CIC,  ,
163160,545,1/7/2015,1144.6,3823.69,C,CIC,  ,
163161,545,2/7/2015,1144.6,4199.62,C,CIC,  ,
163162,545,3/7/2015,1144.6,4205.83,C,CIC,  ,
163163,545,4/7/2015,1144.6,4452.61,C,CIC,  ,
163164,545,5/7/2015,1144.6,4309.65,C,CIC,  ,
163165,545,6/7/2015,1716.9,4828.51,C,CIC,  ,
163166,545,7/7/2015,1144.6,3742.76,C,CIC,  ,
163167,545,8/7/2015,1144.6,4097.66,C,CIC,  ,
163168,545,9/7/2015,1144.6,3672.61,C,CIC,  ,
163169,545,10/7/2015,1144.6,3897.68,C,CIC,  ,
163170,545,11/7/2015,1144.6,4133.49,C,CIC,  ,
163171,545,12/7/2015,1716.9,5122.25,C,CIC,  ,
163172,545,1/7/2016,1144.6,4740.26,C,CIC,  ,
163173,545,2/7/2016,1144.6,3875.99,C,CIC,  ,
163174,545,3/7/2016,1144.6,3510.3,C,CIC,  ,
163175,545,4/7/2016,1144.6,4064.45,C,CIC,  ,
163176,545,5/7/2016,1144.6,4059.38,C,CIC,  ,
163177,545,6/7/2016,1716.9,4917.34,C,CIC,  ,
163178,545,7/7/2016,1144.6,3129.36,C,CIC,  ,
163179,545,8/7/2016,1144.6,3772.08,C,CIC,  ,
163180,545,9/7/2016,1144.6,4267.01,C,CIC,  ,
163181,545,10/7/2016,1144.6,4584.34,C,CIC,  ,
163182,545,11/7/2016,1144.6,5253.11,C,CIC,  ,
163183,545,12/7/2016,1716.9,5704.56,C,CIC,  ,
163184,545,1/7/2017,1144.6,4402.53,C,CIC,  ,
163185,545,2/7/2017,1144.6,3888.1,C,CIC,  ,
163186,545,3/7/2017,1144.6,4304.28,C,CIC,  ,
